1.000000000000000000e+00,2.023000000000000000e+03,1.789000000000000000e+03,8.582000000000000000e+03,4.799999999999999822e+00
2.000000000000000000e+00,1.320000000000000000e+02,1.240000000000000000e+02,4.770000000000000000e+02,3.850000000000000089e+00
3.000000000000000000e+00,1.474000000000000000e+03,1.467000000000000000e+03,5.867000000000000000e+03,4.000000000000000000e+00
4.000000000000000000e+00,1.138500000000000000e+04,1.118400000000000000e+04,6.902700000000000000e+04,6.169999999999999929e+00
5.000000000000000000e+00,1.282900000000000000e+04,1.259200000000000000e+04,7.257900000000000000e+04,5.759999999999999787e+00
6.000000000000000000e+00,1.617000000000000000e+03,1.604000000000000000e+03,6.463000000000000000e+03,4.030000000000000249e+00
7.000000000000000000e+00,3.432000000000000000e+03,3.371000000000000000e+03,1.691400000000000000e+04,5.019999999999999574e+00
